listing_id,listing_name,host_id,host_name,neighbourhood_group,lat_lon,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
369411,"ingefära hus! Private room Williamsburg, Brooklyn",179679,Ginger,"Williamsburg, Brooklyn",40.71148;-73.95573,Private room,"$94,00.-",2,272,27/6/19,3.18,3,22
369567,Private MasterBR w/ View of Museum,1863447,Luke,"Prospect Heights, Brooklyn",40.67425;-73.96514,Private room,"$56,00.-",3,63,1/1/19,0.82,1,0
369671,LUXURY 2BD/2BTH - HUGE PATIO,1863713,Alix,"East Village, Manhattan",40.72899;-73.97792,Entire home/apt,"$549,00.-",30,58,1/7/19,0.66,1,200
371138,"Comfy Brooklyn 2BD, W/ Backyard",1869567,Max,"Greenpoint, Brooklyn",40.72488;-73.94013,Entire home/apt,"$190,00.-",2,5,12/10/15,0.1,1,0
373618,Authentic designer loft/roof deck best Williamsbrg,1879389,Christina,"Williamsburg, Brooklyn",40.72212;-73.95696,Private room,"$129,00.-",3,63,30/6/19,0.71,2,87
374548,Sunny Retreat with Roof Garden,1884204,Mark,"Bedford-Stuyvesant, Brooklyn",40.68534;-73.93433,Entire home/apt,"$85,00.-",5,268,2/7/19,3.04,2,202
375249,Enjoy Staten Island Hospitality,1887999,Rimma & Jim,"Graniteville, Staten Island",40.62109;-74.16534,Private room,"$20,00.-",3,80,26/5/19,0.92,1,226
377217,Great apt on the UWS - A RARE FIND!,1895957,Ido,"Upper West Side, Manhattan",40.78161;-73.97898,Entire home/apt,"$145,00.-",3,22,14/4/17,0.25,1,0
378460,Cozy 2 BD in Midtown West,1900800,Geny,"Hell's Kitchen, Manhattan",40.75643;-73.99046,Entire home/apt,"$200,00.-",7,13,17/6/19,0.15,1,327
380416,Park Slope Sunny Studio,438133,Ellis,"Park Slope, Brooklyn",40.67407;-73.98111,Entire home/apt,"$125,00.-",4,23,30/4/19,0.67,2,262
380730,Luxury L-Shape Studio + 3 cats,1317588,Alexander,"Sheepshead Bay, Brooklyn",40.59721;-73.95149,Entire home/apt,"$50,00.-",30,3,4/12/18,0.08,1,0
382523,A cozy Red Room with private bathroom,732535,William,"Harlem, Manhattan",40.80491;-73.94866,Private room,"$160,00.-",3,10,24/10/18,0.12,3,359
382524,Cozy room with private bathroom & outside garden,732535,William,"Harlem, Manhattan",40.80334;-73.94805,Private room,"$180,00.-",3,14,4/4/19,0.16,3,348
385190,"Beautiful 1 bdrm, Inwood Manhattan",1928213,Brace,"Inwood, Manhattan",40.87039;-73.91611,Private room,"$100,00.-",1,20,6/6/19,0.28,1,0
385657,Beautiful Loft/10 min to Manhattan!,1930204,Sophia,"Williamsburg, Brooklyn",40.704;-73.93285,Private room,"$70,00.-",5,2,15/5/15,0.02,1,0
385824,New York City- Riverdale Modern two bedrooms unit,1931205,Orit,"Spuyten Duyvil, Bronx",40.87991;-73.91673,Entire home/apt,"$120,00.-",2,47,3/7/19,1.22,1,318
386555,A PLACE TO STAY CLOSE TO MANHATTAN,773928,Nen,"Stapleton, Staten Island",40.62766;-74.07988,Private room,"$110,00.-",2,6,1/1/19,0.19,1,363
386744,Great room priv/bathrm Eastside location 70's ST,1935291,Cristina,"Upper East Side, Manhattan",40.7685;-73.96034,Private room,"$105,00.-",7,93,7/6/19,1.06,1,70
386799,Midtown NYC - 1 Bedroom Apartment,1935605,Jon,"Midtown, Manhattan",40.76082;-73.97548,Entire home/apt,"$250,00.-",3,116,3/1/16,1.32,1,0
387324,Cozy Room in Sunny Apartment (Long/Short Term),1828506,Yogi,"Kips Bay, Manhattan",40.74238;-73.98122,Private room,"$74,00.-",240,15,4/9/18,0.17,1,90
387377,THERE'S NO PLACE LIKE HOME.........,390251,Lilly,"Harlem, Manhattan",40.80151;-73.9522,Entire home/apt,"$165,00.-",2,70,3/6/19,0.8,4,15
387666,Cozy home in vibrant Manhattan,1939728,Michael & Aleksandra,"Washington Heights, Manhattan",40.83434;-73.94027,Private room,"$99,00.-",3,4,4/3/19,0.41,1,335
387735,LOCATION LOCATION LOCATION Sara's,1146958,Liz,"Gramercy, Manhattan",40.73677;-73.98084,Entire home/apt,"$125,00.-",30,128,11/6/19,1.46,4,0
389482,Quaint & Quiet in Queens,1947974,Constance F.,"Briarwood, Queens",40.71151;-73.81561,Private room,"$75,00.-",1,59,9/11/18,0.69,2,0
391948,Single Room,1960128,Luana,"Ozone Park, Queens",40.68581;-73.84642,Shared room,"$45,00.-",1,8,30/9/15,0.11,2,364
391955,Charming brownstone apartment,1960189,Rebecka,"Columbia St, Brooklyn",40.68636;-74.00345,Entire home/apt,"$159,00.-",2,106,24/6/19,1.22,1,34
392948,Williamsburg near soho .support artist living,312722,Kristian & Di,"Williamsburg, Brooklyn",40.70994;-73.96573,Private room,"$45,00.-",15,15,26/6/19,0.57,4,242
393016,Your Times Square Sanctuary,1303029,Kristina,"Hell's Kitchen, Manhattan",40.76013;-73.99007,Private room,"$104,00.-",2,133,5/5/19,1.51,1,147
393094,Designer studio in Luxury Building,1965972,Alayna,"Financial District, Manhattan",40.70621;-74.01525,Entire home/apt,"$225,00.-",4,27,25/5/19,0.31,1,169
393682,Private cozy bedroom in Nolita,1968502,Paola,"Nolita, Manhattan",40.72172;-73.99689,Private room,"$100,00.-",5,61,2/1/18,0.7,1,188
394026,ArtistLoft-MccarenPark-Williamsburg,1651591,Todd,"Greenpoint, Brooklyn",40.72049;-73.95221,Private room,"$90,00.-",2,2,8/10/18,0.02,2,89
394111,"Beautiful Bedrooms in Briarwood, NY",1947974,Constance F.,"Briarwood, Queens",40.71068;-73.81577,Private room,"$75,00.-",1,16,1/1/17,0.18,2,189
394235,Flatiron-Designer's loft,1970839,Javier,"Flatiron District, Manhattan",40.74125;-73.98862,Entire home/apt,"$350,00.-",7,0,,,1,0
396636,Stylish Designer Studio with Piano,1981742,Daniel,"Harlem, Manhattan",40.83091;-73.94223,Entire home/apt,"$135,00.-",5,38,16/5/19,0.44,1,253
397034,New York City for All Seasons!,70234,Richelle,"Upper West Side, Manhattan",40.7824;-73.98294,Private room,"$125,00.-",1,25,22/6/13,0.28,1,311
397297,STUNNING E Vill Penthouse,1982209,Wendy,"East Village, Manhattan",40.72634;-73.98267,Entire home/apt,"$225,00.-",3,93,17/11/15,1.05,1,0
397420,New York Host who knows The Most,1985717,Darktalia,"Harlem, Manhattan",40.82703;-73.94311,Private room,"$85,00.-",3,6,5/9/17,0.07,1,363
398281,One Block From Central Park!,325790,Michael,"Upper East Side, Manhattan",40.78521;-73.95489,Entire home/apt,"$200,00.-",7,30,4/12/16,0.34,1,224
398283,"PARK SLOPE: SWEET, LARGE 2BR DUPLEX",1989327,William,"South Slope, Brooklyn",40.66106;-73.98316,Entire home/apt,"$250,00.-",3,17,5/7/19,0.46,1,5
399946,Light Superhosted Chill LES Apt,1996265,David,"Lower East Side, Manhattan",40.72123;-73.98996,Private room,"$90,00.-",10,67,16/5/19,0.77,1,301
400039,Big Beautiful Railroad in Brooklyn,1488809,John,"Bushwick, Brooklyn",40.70339;-73.92945,Entire home/apt,"$130,00.-",30,53,30/6/17,0.68,1,0
400466,"Bright Brooklyn Flat w/Park Views, 30 day minimum",1985759,Esther,"Prospect-Lefferts Gardens, Brooklyn",40.66009;-73.96237,Entire home/apt,"$90,00.-",30,32,11/10/16,0.37,1,50
401579,"ECO-APT, free YOGA, 2 new bedrooms. Best location!",462379,Loretta,"Carroll Gardens, Brooklyn",40.67939;-73.99398,Entire home/apt,"$298,00.-",30,131,23/6/19,1.84,2,296
401836,"Sunny UES 1.5 Bedroom, Sleeps 6",2005740,Maya,"Upper East Side, Manhattan",40.76494;-73.95804,Entire home/apt,"$300,00.-",4,19,21/5/19,0.22,1,84
402037,Stay with a Jazz Singer in Harlem!,2006712,Amanda,"Harlem, Manhattan",40.80192;-73.95827,Private room,"$125,00.-",1,0,,,1,365
403056,Large Private Room Near Central Park & Mount Sinai,2010724,K. Naomi,"East Harlem, Manhattan",40.79314;-73.94853,Private room,"$125,00.-",3,74,28/5/19,0.84,3,212
403264,Luxury room in Manhattan Duplex Apt,1386983,Candice,"Midtown, Manhattan",40.7453;-73.99056,Private room,"$145,00.-",3,165,3/7/19,1.88,2,181
403668,"Gorgeous Sunny, Spacious 1 bdrm in East Village",2013117,Katya,"East Village, Manhattan",40.72812;-73.97966,Entire home/apt,"$147,00.-",2,16,2/1/19,0.18,1,0
404502,ARTIST LOFT+OFFICE in PRIME WILLIAMSBURG!,242506,Jsun,"Williamsburg, Brooklyn",40.7093;-73.96484,Private room,"$123,00.-",3,269,5/6/19,3.09,3,158
404923,Private Garden Entry,2017752,Jeruschka,"Windsor Terrace, Brooklyn",40.64791;-73.97904,Entire home/apt,"$88,00.-",3,243,24/6/19,2.75,1,217
405025,LUXE Privé L.I.C. Apt & Garden,2018042,Megan,"Long Island City, Queens",40.75453;-73.93377,Entire home/apt,"$215,00.-",2,59,1/7/19,0.94,1,335
405408,"Magazine SOHO Studio Loft. 
Read our reviews!",2020431,M. C.,"SoHo, Manhattan",40.72057;-73.99976,Entire home/apt,"$225,00.-",3,134,22/6/19,1.53,1,231
406926,Nolita apt. with private garden,2027134,Marie-Helene,"Nolita, Manhattan",40.7234;-73.99439,Entire home/apt,"$269,00.-",28,81,3/7/19,0.93,1,122
406992,Family friendly Williamsburg Apt for Vacation!,1952186,Erin,"Williamsburg, Brooklyn",40.71121;-73.94669,Entire home/apt,"$145,00.-",3,7,22/10/16,0.08,1,270
407469,BROWNSTONE TWO IN BROOKLYN in NYC,2015914,Majar,"Bushwick, Brooklyn",40.68979;-73.91661,Private room,"$75,00.-",3,112,26/5/19,1.28,8,330
408491,Charming West Village One Bedroom,2034361,Marshall,"Greenwich Village, Manhattan",40.73448;-73.99797,Entire home/apt,"$145,00.-",5,0,,,1,0
408983,Brooklyn Brownstone full floor/garden ProspectPark,520189,Andre,"Prospect-Lefferts Gardens, Brooklyn",40.65937;-73.95906,Entire home/apt,"$229,00.-",2,92,9/6/19,1.05,1,321
409262,"Family friendly,  steps to subway, large garden :)",1621363,Elizabeth,"Boerum Hill, Brooklyn",40.68599;-73.98826,Entire home/apt,"$300,00.-",29,23,14/2/19,0.26,2,312
409293,Private Sunny Room Near Central Park & Mount Sinai,2010724,K. Naomi,"East Harlem, Manhattan",40.79477;-73.95046,Private room,"$100,00.-",3,67,28/5/19,0.76,3,345
409666,"1 bdr apt, sunny & artsy, 4 min walk to the beach",405225,Olga,"Brighton Beach, Brooklyn",40.5781;-73.95455,Entire home/apt,"$75,00.-",2,8,18/9/16,0.1,1,2
411336,"""Simple Perfect Soho""",2047776,Jennifer,"Nolita, Manhattan",40.72278;-73.9967,Entire home/apt,"$225,00.-",2,244,1/7/19,2.81,2,252
411525,Beautiful Room + Private Balcony,1697784,Jonathan,"Williamsburg, Brooklyn",40.71472;-73.96225,Private room,"$120,00.-",6,62,17/5/19,0.7,2,15
411918,"3 BR apartment Crown Heights, BKLYN",2050338,Verena,"Crown Heights, Brooklyn",40.66924;-73.94406,Entire home/apt,"$160,00.-",5,125,2/7/19,1.47,3,169
412061,Brownstone Sunny & Spacious top fl,2051075,Linda,"Crown Heights, Brooklyn",40.67259;-73.95489,Entire home/apt,"$125,00.-",30,58,1/6/19,0.67,2,212
412180,"Morocco in Brooklyn with the flyest loft, Amazing!",2051961,Kim,"Bedford-Stuyvesant, Brooklyn",40.69321;-73.9442,Entire home/apt,"$95,00.-",5,9,3/9/18,0.1,1,0
413504,Perfect NYC/Williamsburg Location,1286417,Omri,"Williamsburg, Brooklyn",40.71348;-73.94447,Private room,"$119,00.-",3,137,13/6/19,1.57,1,296
413775,Midtown East Sutton Area Entire Apt,2058589,Cary,"Midtown, Manhattan",40.75816;-73.96457,Entire home/apt,"$275,00.-",2,16,9/5/19,0.24,1,167
413876,Finest Gateway to historic Financial District,2059155,Dan,"Financial District, Manhattan",40.70537;-74.00992,Entire home/apt,"$160,00.-",1,36,26/9/18,0.57,1,365
414801,Industrial Brooklyn Loft with Tree-Lined Windows,319077,Shell,"Clinton Hill, Brooklyn",40.68722;-73.96289,Entire home/apt,"$500,00.-",1,54,24/3/19,0.65,4,365
415304,Cute east village apartment.,2050328,Martis,"East Village, Manhattan",40.73111;-73.98528,Entire home/apt,"$175,00.-",14,1,31/5/16,0.03,1,0
416557,"All Charm: Lush Garden, Huge Kitchen + Quiet",2714164,Jasmine,"Greenpoint, Brooklyn",40.72212;-73.94389,Entire home/apt,"$87,00.-",6,39,13/3/19,0.47,2,258
417685,Bright and Quiet 2 BR in Park Slope,119588,Vero,"Park Slope, Brooklyn",40.66626;-73.97933,Entire home/apt,"$160,00.-",1,145,22/6/19,1.76,2,257
418291,"Cozy, bright 1BR avail. in East Village apartment",626289,Marshall,"East Village, Manhattan",40.72978;-73.9793,Private room,"$125,00.-",3,28,25/6/19,0.33,1,364
419373,Stylish Loft w/Lovely Backyard,2085639,Eada,"Bedford-Stuyvesant, Brooklyn",40.68838;-73.94193,Entire home/apt,"$90,00.-",2,206,30/6/19,2.4,1,236
419792,Great Apt IDEAL Location 900 SF,2087636,Maddine,"Lower East Side, Manhattan",40.71804;-73.98565,Entire home/apt,"$200,00.-",7,4,4/5/19,0.22,1,0
421554,Garden - Brownstone Experience,2096690,Richard,"Bedford-Stuyvesant, Brooklyn",40.68559;-73.93896,Entire home/apt,"$250,00.-",15,37,30/10/16,0.52,2,54
422040,Gorgeous ! Best Location in NYC !,1090764,Lynda,"Upper West Side, Manhattan",40.77995;-73.98342,Private room,"$99,00.-",30,27,11/8/17,0.31,1,189
424192,luxury 1 BedRoom Apt Hells Kitchen,2108853,Jasen,"Hell's Kitchen, Manhattan",40.7559;-73.99469,Entire home/apt,"$325,00.-",30,18,21/5/16,0.21,1,364
424667,Luxury room + En-suite bath in Times Sq/Midtown W,2111060,Jj,"Hell's Kitchen, Manhattan",40.76291;-73.99202,Private room,"$99,00.-",1,134,2/4/19,1.54,1,265
424767,"Chic, Spacious Loft + Backyard",2103888,Akari,"Midtown, Manhattan",40.74406;-73.98273,Entire home/apt,"$325,00.-",2,197,20/6/19,2.25,1,207
424889,Sunny and Zen W. Village Studio of Your Own,2076827,Shelley,"West Village, Manhattan",40.73041;-74.00498,Entire home/apt,"$129,00.-",7,5,21/5/15,0.09,1,0
424930,2BR Lux Prospect Heights,905122,Supriya,"Crown Heights, Brooklyn",40.6764;-73.96218,Entire home/apt,"$130,00.-",28,5,6/10/15,0.06,1,196
425784,"An airy, comfy, bookish refuge!",2116807,Rafil,"Vinegar Hill, Brooklyn",40.70279;-73.98284,Entire home/apt,"$190,00.-",4,8,2/1/18,0.09,1,0
428226,Bright & Vibrant- The BK experience,2128778,Rachael,"Crown Heights, Brooklyn",40.67436;-73.956,Private room,"$55,00.-",2,62,11/5/19,0.71,2,57
430427,"Very clean, quiet bedroom available",820046,Elaine,"Washington Heights, Manhattan",40.83559;-73.94095,Private room,"$60,00.-",2,13,31/1/17,0.15,1,0
430665,Lux One-bed Central Park View UWS,2141109,Kishore,"Upper West Side, Manhattan",40.79234;-73.96482,Entire home/apt,"$250,00.-",1,8,22/8/14,0.09,1,0
431865,Elegant Uptown Historic District Garden Apartment,361855,Kurt,"Washington Heights, Manhattan",40.83451;-73.93885,Entire home/apt,"$275,00.-",3,50,30/6/19,0.87,2,277
432090,Only 5 Min. to Manhattan!,2148881,Grace,"Long Island City, Queens",40.74826;-73.94633,Private room,"$50,00.-",180,69,28/9/16,0.79,1,0
433218,Lovely 1 bdrm in Prospect Heights!,644941,Miya,"Prospect Heights, Brooklyn",40.67763;-73.97185,Entire home/apt,"$125,00.-",4,41,20/5/19,0.47,1,10
433414,Spacious & Sunny in Prime Brooklyn,287733,David,"Clinton Hill, Brooklyn",40.68472;-73.96691,Entire home/apt,"$150,00.-",20,89,28/6/19,1.04,1,247
433914,1 Bedroom Apt - Close to JFK & City,1906804,Terrance,"East New York, Brooklyn",40.65408;-73.87883,Entire home/apt,"$70,00.-",4,40,17/6/19,0.46,1,273
434792,"1 br. studio duplex,  Park Slope/Gowanus, Brooklyn",2117078,Joe,"Gowanus, Brooklyn",40.67302;-73.98756,Entire home/apt,"$138,00.-",3,106,7/6/19,1.22,1,189
435774,A REAL New Yorkers  Wall St,2164138,Suzanne,"Financial District, Manhattan",40.70633;-74.00974,Entire home/apt,"$265,00.-",4,33,25/11/18,0.39,1,0
435776,ROOM AVAILABLE IN NEW YORK CITY,2164452,Robert,"Upper East Side, Manhattan",40.77548;-73.95183,Private room,"$145,00.-",5,2,3/10/17,0.09,1,365
435909,Sunny West Village Dream,2165401,Andrew,"West Village, Manhattan",40.73775;-74.00344,Entire home/apt,"$151,00.-",88,19,24/12/16,0.22,1,249
435946,SUNNY ZEN  FULL SERVICE HUGE STUDIO,2165711,Alda,"Financial District, Manhattan",40.70917;-74.0146,Entire home/apt,"$208,00.-",6,100,14/6/19,1.14,1,310
436510,Beautiful corner prewar apartment in Williamsburg,2168251,Jennifer,"Williamsburg, Brooklyn",40.7108;-73.96226,Entire home/apt,"$200,00.-",3,16,25/9/18,0.19,1,291
436619,"Tranquil, Artsy, Sunny Bedroom",2168468,Cp,"East Village, Manhattan",40.72507;-73.98861,Private room,"$110,00.-",2,64,9/6/19,0.76,1,74
436824,Room in Harlem,200243,Laetitia,"Harlem, Manhattan",40.82726;-73.9444,Private room,"$58,00.-",1,17,27/4/19,0.31,2,289
436916,Room for the Summer,2169825,Serge,"Harlem, Manhattan",40.82669;-73.94281,Private room,"$55,00.-",2,7,11/10/16,0.08,1,0
437352,Fantastic 2BR in Brooklyn's Best Area,290662,Seth,"Park Slope, Brooklyn",40.67078;-73.98815,Entire home/apt,"$105,00.-",115,15,31/12/18,0.17,1,219
437906,GREAT 1BR/2BA TERRACE & W/D! in EV!,0,Ralph,"East Village, Manhattan",40.728;-73.97903,Entire home/apt,"$350,00.-",5,4,7/10/15,0.07,1,0
438513,Big Beautiful Brooklyn Apt @ Park!,2177462,Marc,"Prospect-Lefferts Gardens, Brooklyn",40.65814;-73.96181,Entire home/apt,"$150,00.-",3,87,16/6/19,1,1,73
439750,Perfect apt. above L train Graham stop,1566042,Haley,"Williamsburg, Brooklyn",40.71517;-73.94292,Private room,"$55,00.-",150,10,19/5/18,0.14,1,97
439870,"Gorgeous Park Slope, BK triplex 4BD",1903758,Andrij,"Park Slope, Brooklyn",40.66859;-73.98235,Entire home/apt,"$299,00.-",20,0,,,1,149
442636,"Private,Affordable, 20 min to NYC!",1655939,Joris,"Ridgewood, Queens",40.70054;-73.90255,Entire home/apt,"$77,00.-",3,289,24/6/19,3.3,1,85
442649,Lovely Chelsea 1 Bedroom,793225,Rachel,"Chelsea, Manhattan",40.74572;-73.99965,Entire home/apt,"$125,00.-",9,10,22/8/18,0.11,1,0
